30.0301,-71.543,283.212,282.397,298.182
30.0421,-76.0175,279.851,279.064,294.323
30.0632,-81.2492,273.63,273.237,287.253
30.0856,-89.3731,267.823,267.986,280.973
30.1062,-95.4271,262.668,262.82,275.312
30.1285,-102.56,256.436,257.688,269.425
30.1465,-108.082,251.797,253.182,264.367
30.1638,-114.837,247.001,249.181,260.106
30.1838,-120.358,241.976,244.627,256.085
30.2045,-125.918,237.286,239.501,251.825
30.2266,-132.925,231.373,234.383,247.907
30.2396,-137.377,228.201,231.787,245.474
30.2658,-145.395,221.689,225.401,239.894
30.2817,-150.582,217.456,222.412,237.405
30.3047,-157.415,211.823,216.356,233.392
30.3266,-164.048,206.285,210.499,230.221
30.3476,-170.429,201.913,204.84,227.255
30.3629,-176.477,197.572,201.102,224.723
30.3861,-178.932,192.289,194.047,218.797
30.4027,169.714,188.997,188.822,214.037
30.4282,160.988,183.811,180.798,205.853
30.4416,154.932,178.042,174.68,200.518
30.4625,149.017,169.831,167.204,193.474
30.4827,142.179,159.502,158.73,186.917
30.5057,134.435,150.78,149.264,177.715
30.527,127.305,141.268,142.28,169.708
30.5435,120.844,134.568,135.255,162.659
30.5627,111.901,126.291,128.321,155.054
30.5846,108.306,117.158,119.064,145.324
30.6057,102.377,109.758,110.556,135.231
30.6296,-85.2376,99.4443,101.86,124.647
30.6405,-89.412,95.3334,96.6125,117.463
30.6606,87.774,88.4495,89.1001,107.406
30.6818,78.172,80.6883,81.2182,98.4352
30.7057,71.6285,72.4087,72.8916,87.1466
30.7268,65.2731,64.5166,65.5019,78.6488
30.7445,59.0256,58.246,58.8587,70.337
30.7648,53.1134,50.9349,51.6015,62.8223
30.7856,46.3099,43.2433,43.7916,55.2589
30.8069,41.0832,36.638,36.4552,48.2561
30.8266,33.5951,29.1406,29.2699,41.9425
30.8426,28.1769,23.9839,23.7594,36.3107
30.8632,22.5026,17.2031,17.2649,30.3539
30.8876,12.8821,9.31857,8.78408,23.3202
30.9035,8.52866,3.87525,3.05557,18.4775
30.9267,0.806102,-4.16652,-4.52791,12.8552
30.9446,-4.78211,-10.0561,-10.6974,7.57574
30.9638,-11.822,-16.4401,-17.2244,2.67747
30.9916,-18.1937,334.585,333.831,-5.41419
31.0195,-29.7761,331.228,330.317,-8.70182
31.0286,-32.7174,322.861,322.488,-15.5751
31.0465,-37.6848,317.641,317.035,339.03
31.0646,-42.8477,312.224,312.023,333.921
31.0845,-50.2259,306.037,306.395,327.818
31.1077,-57.4179,299.752,299.553,319.858
31.1279,-63.9607,293.473,294.197,313.379
31.1452,-67.869,288.8,289.409,306.87
31.1636,-74.1854,283.002,284.065,300.253
31.1901,-82.8089,275.821,277.148,290.869
31.2026,-86.5149,272.107,273.68,286.394
31.2277,-94.2643,264.546,267.086,277.82
31.2476,-100.867,259.759,261.933,271.985
31.2686,-106.535,253.528,255.823,265.696
31.2906,-114.241,248.013,250.663,259.98
31.3091,-120.082,243.944,246.288,257.094
31.3257,-125.441,238.751,241.495,253.387
31.3469,-133.039,233.218,236.46,248.532
31.362,-138.231,229.516,232.282,246.731
31.3858,-146.282,222.884,225.966,242.317
31.4031,-151.412,218.789,221.956,239.518
31.4276,-158.917,211.74,214.56,234.465
31.4462,-165.602,207.44,209.958,231.306
31.4626,-170.514,202.637,204.71,226.912
31.4839,-177.853,197.077,198.964,221.964
31.5026,175.588,191.209,192.196,215.963
31.5268,168.846,186.085,184.86,208.559
31.5428,161.119,178.656,178.648,203.294
31.5625,154.479,171.207,171.251,196.334
31.5838,146.768,167.785,164.306,189.201
31.6031,144.28,159.465,155.89,181.619
31.6281,134.069,147.888,147.559,172.425
31.6439,-49.5678,141.773,140.184,165.727
31.6649,117.814,134.269,132.349,157.174
31.6876,110.555,124.61,123.854,148.772
31.7045,106.182,118.423,117.786,141.054
31.7266,104.264,110.022,110.487,132.329
31.7456,97.3533,102.441,102.575,122.77
31.763,92.5237,96.088,96.2478,116.413
31.7856,85.3533,86.9499,88.522,107.298
31.8047,80.3855,79.6068,81.3046,99.6086
31.8285,71.8531,70.1673,73.1203,90.0937
31.8437,67.5061,64.3356,66.5755,81.3538
31.8655,60.029,56.716,59.0313,73.4663
31.8861,54.5019,49.736,51.1209,64.2506
31.9048,48.0541,42.7493,44.0473,58.1363
31.9251,40.4277,35.2826,36.7673,51.1521
31.9437,34.8593,28.2523,29.4428,43.3876
31.9615,27.8883,22.6187,23.3388,38.3864
31.9845,22.0731,14.4064,15.0462,31.8671
32.0019,16.6488,9.00922,8.87166,27.7773
32.027,7.09499,-0.263818,0.427206,21.32
32.0427,1.47128,-5.02798,-4.43507,16.2422
32.0667,-6.99764,-13.1556,-12.7389,10.7387
32.084,-12.8242,-19.1711,-18.5843,5.94732
32.1039,-19.2039,334.446,334.591,0.330695
32.1276,-27.2003,326.951,327.321,-6.12616
32.1469,-33.7971,320.663,320.589,-12.4017
32.1647,-38.9071,314.645,315.443,-17.94
32.1848,-45.4078,308.544,308.948,335.225
32.2057,-52.4,302.288,302.659,328.269
32.2275,-54.9761,295.732,296.632,320.266
32.245,-64.4519,291.231,291.578,313.971
32.2667,-71.3556,285.085,286.056,306.366
32.2835,-76.3611,279.921,280.614,299.543
32.3076,-82.8208,274.465,274.611,292.057
32.3268,-88.4725,269.071,270.102,285.866
32.3447,-93.0635,264.573,265.906,280.497
32.3675,-100.271,258.784,260.682,274.45
32.3896,-105.998,253.041,255.805,268.163
32.4016,-109.986,250.266,253.409,265.785
32.4287,-120.394,243.413,246.958,259.668
32.4446,-124.147,239.621,243.436,256.43
32.4691,-132.056,233.559,237.755,251.108
32.4837,-136.338,229.729,234.18,249.337
32.5049,-142.478,225.088,229.313,246.234
32.5379,-153.392,216.25,221.229,239.811
32.5637,-161.733,209.523,213.524,234.842
32.5817,-167.624,204.764,208.333,231.944
32.6047,-175.794,197.942,200.608,226.07
32.6277,175.159,191.592,193.404,220.288
32.6417,171.398,187.874,189.047,216.409
32.6657,160.818,181.569,180.511,208.146
32.6848,154.08,177.02,174.094,201.459
32.7007,147.836,168.577,166.589,195.699
32.7271,138.444,155.641,156.973,186.175
32.745,132.663,148.183,148.413,178.669
32.7629,-51.0466,139.971,142.016,171.539
32.7845,-57.8377,131.26,131.902,160.962
32.8038,-64.35,123.835,123.76,152.038
32.8277,-71.8393,113.715,114.924,142.447
32.8435,-76.8469,108.608,108.529,135.118
32.8641,-85.5234,101.186,101.286,126.323
32.8826,-91.2393,94.4962,94.162,117.037
32.9046,84.2174,87.8097,87.0092,107.185
32.9295,76.4403,78.7551,79.4515,98.566
32.9449,72.7713,73.7448,73.5675,90.9004
32.9628,68.2303,67.5802,67.6887,83.6162
32.9876,60.0978,59.0446,59.2454,73.736
33.003,55.3943,54.4552,53.8528,67.1908
33.0306,46.9957,44.4717,45.4621,58.0172
33.0427,42.9711,40.359,40.7478,52.4462
33.0646,37.1283,33.1583,33.7912,44.8417
33.0838,30.6991,26.5433,27.2186,38.087
33.1077,22.0896,18.8889,19.0996,31.0234
33.1281,16.581,11.9276,12.3099,25.4733
33.1446,14.3007,6.04228,6.62327,20.4893
33.1645,4.49116,-0.74439,-0.324129,15.1587
33.1856,-3.53824,-8.33824,-7.25135,9.08069
33.2029,-9.2545,-13.8758,-13.519,3.74605
33.2286,-19.1636,336.498,338.092,-2.96038
33.2419,-22.5983,332.365,333.196,-7.21497
33.2668,-30.5094,323.942,324.627,-14.3987
33.2816,-38.0328,318.424,319.3,-19.7854
33.3047,-44.7353,310.977,311.185,332.744
33.328,-51.858,303.307,303.673,325.162
33.3458,-58.4505,298.162,298.229,318.996
33.3637,-64.1234,292.398,292.328,311.675
33.3817,-70.8178,286.731,287.059,305.215
33.4027,-76.7791,280.689,280.469,297.318
33.4246,-83.1967,274.618,274.896,290.698
33.443,-87.8123,269.968,270.29,284.892
33.4609,-93.87,264.849,265.634,279.425
33.4836,-101.046,259.543,260.118,273.67
33.5039,-106.363,254.804,255.64,268.805
33.5256,-114.308,248.996,250.749,263.661
33.5437,-119.503,244.707,246.726,259.779
33.5642,-124.916,240.028,241.811,255.929
33.5847,-132.289,235.01,236.86,252.215
33.6071,-138.036,229.984,232.003,248.098
33.6257,-144.302,225.346,227.913,245.436
33.6429,-149.388,221.931,224.339,243.714
33.6621,-153.708,217.474,219.718,240.419
33.6859,-162.1,211.783,213.665,235.323
33.7082,-169.425,206.735,207.853,230.436
33.7276,-175.815,201.917,202.683,225.715
33.7482,177.489,197.506,197.078,220.639
33.764,176.338,192.34,192.045,215.0
33.7855,164.583,187.176,184.412,206.784
33.8045,157.854,179.713,177.648,200.265
33.8275,149.571,175.227,169.861,191.393
33.8445,143.078,166.567,163.57,185.177
33.8652,135.689,156.045,155.999,176.713
33.8857,128.165,147.379,146.643,167.332
33.9056,121.588,138.79,137.752,157.324
33.9268,114.747,129.439,129.567,149.739
33.9446,108.24,122.798,121.438,140.464
33.9638,102.993,114.271,113.464,132.789
33.9871,95.1089,105.87,104.419,121.744
34.0062,89.7953,98.9879,96.2966,112.42
34.0286,82.4149,90.0206,87.3288,101.577
34.0427,78.5572,86.1238,82.1011,95.2536
34.0618,75.0113,78.6342,75.3532,89.1254
34.0855,66.3105,69.9415,66.9959,80.2564
34.1005,62.5426,65.1209,61.7458,73.9627
34.1246,55.4695,56.4183,54.2472,66.0267
34.1411,50.3423,51.2212,48.8959,59.4469
34.1637,43.2676,43.4912,41.5705,52.1971
34.1855,37.1122,35.1545,33.6492,44.7283
34.2086,28.6629,27.1218,25.5551,37.6949
34.2279,23.1686,20.5201,19.3424,32.1897
34.243,17.7717,15.4444,13.673,27.5922
34.2615,11.5304,8.90194,7.17127,22.9338
34.2827,4.78344,1.81548,-0.0104455,17.3696
34.3026,-1.63353,-4.36766,-6.82028,11.7817
34.327,-9.46124,-12.5686,-14.8616,5.30218
34.3447,-15.0941,-18.4171,339.462,0.322431
34.3648,-21.479,335.05,332.647,-4.90896
34.3846,-28.458,328.357,326.649,-11.2357
34.4039,-34.9016,322.161,319.972,-17.6551
34.4296,-43.843,313.747,312.144,334.212
34.4449,-47.0083,309.261,307.781,328.924
34.4648,-53.469,303.673,301.781,322.169
34.4839,-61.3197,297.746,296.031,315.61
34.5058,-67.0293,291.385,289.697,308.061
34.5255,-74.0431,285.409,284.591,301.483
34.5467,-80.3995,279.624,278.791,294.406
34.5641,-85.5697,274.441,274.608,289.034
34.5878,-92.8345,267.969,268.476,281.57
34.605,-98.6044,263.24,264.116,276.41
34.6288,-106.325,256.213,257.693,269.68
34.6446,-112.644,251.947,254.166,265.956
34.6647,-118.963,246.846,248.549,261.204
34.6817,-120.316,242.442,244.801,258.109
34.7049,-131.471,236.318,237.753,252.066
34.7267,-137.816,230.873,232.077,248.456
