30.0028,1.93525,0.382121,0.144553,1.12857
30.0228,1.98707,0.331269,0.185023,1.04011
30.0449,1.77569,0.27947,0.203113,0.981889
30.0648,1.75566,0.322539,0.284375,0.960043
30.0829,1.13414,0.291501,0.377052,0.954726
30.104,1.72331,0.270323,0.462876,0.953699
30.1202,1.59157,0.217776,0.55925,0.925981
30.1437,1.36569,-0.0115728,0.549542,0.761298
30.163,1.30696,-0.154125,0.531523,0.557455
30.1847,0.962528,-0.422966,0.451187,0.368432
30.2011,0.867896,-0.597724,0.357485,0.121374
30.2257,0.719475,-0.671761,0.232011,-0.119309
30.2408,0.680801,-0.778274,0.187576,-0.233322
30.2667,0.524056,-0.853891,0.0939201,-0.410094
30.2812,0.313834,-0.927983,0.119114,-0.425321
30.3027,0.436435,-0.946802,0.103993,-0.487458
30.3197,0.270976,-0.864474,0.189951,-0.449737
30.3458,0.461777,-0.740191,0.312129,-0.291685
30.3667,0.487373,-0.61146,0.436953,-0.18928
30.3818,0.598928,-0.487022,0.560488,-0.090931
30.4023,0.502818,-0.533597,0.62191,-0.0410114
30.4222,0.467182,-0.466013,0.630729,-0.103041
30.4409,-0.214719,-0.555938,0.644453,-0.0718641
30.4638,-0.353689,-0.561061,0.555949,-0.217509
30.4819,-0.396188,-0.640704,0.495606,-0.234812
30.5071,-0.531779,-0.852342,0.306676,-0.417255
30.5241,-0.574659,-0.961059,0.165444,-0.534086
30.5452,-0.804396,-1.12695,-0.0373942,-0.692468
30.5638,-0.826083,-1.04982,-0.195953,-0.77737
30.5867,-0.724482,-1.01862,-0.263938,-0.837151
30.6078,-0.781417,-0.854143,-0.28671,-0.905544
30.6229,-0.809385,-0.90055,-0.358612,-0.821122
30.6439,-0.470757,-0.946677,-0.469718,-0.96682
30.6681,-0.509414,-0.839713,-0.574219,-1.11084
30.6807,-0.866474,-0.761543,-0.670241,-1.24275
30.703,-1.02101,-0.670424,-0.723654,-1.20037
30.7217,-1.97407,-0.672162,-0.814796,-1.2109
30.7398,-2.50106,-0.719914,-0.979118,-1.4116
30.7603,-2.2562,-0.826693,-1.1508,-1.62868
30.791,-2.56502,-1.04306,-1.39402,-1.92751
30.8038,-2.74568,-1.13327,-1.59752,-2.13658
30.826,-2.79158,-1.23295,-1.83111,-2.34749
30.8422,-2.92091,-1.27064,-2.03489,-2.54507
30.861,-2.91182,-1.20446,-2.14768,-2.5965
30.8843,-2.89293,-1.12651,-2.22893,-2.59073
30.9067,-2.77862,-1.15756,-2.28512,-2.60528
30.9218,-2.65674,-1.16543,-2.3951,-2.77377
30.9471,-3.0528,-1.2925,-2.50734,-2.97559
30.9622,-2.69601,-1.39285,-2.68614,-3.25682
30.9828,-3.17858,-1.37448,-2.81358,-3.50891
31.0037,-2.93652,-1.36823,-2.82476,-3.9881
31.0217,-2.83781,-1.35969,-2.82359,-4.15986
31.043,-2.82549,-1.25561,-2.74739,-4.1242
31.0628,-2.59513,-1.11744,-2.64683,-4.11944
31.081,-2.05499,-0.950232,-2.53903,-4.24637
31.1039,-1.1475,-0.782902,-2.33793,-4.18436
31.1208,-0.0929172,-0.674761,-2.17939,-4.08425
31.1442,0.327252,-0.410169,-1.90265,-3.87633
31.1618,0.712822,-0.277427,-1.66244,-3.62001
31.184,1.16743,-0.112016,-1.4368,-3.46241
31.2021,1.56443,-0.00204856,-1.25911,-3.28855
31.2238,1.71493,0.0537506,-1.07889,-3.23204
31.2442,2.34807,0.0421643,-0.947879,-3.23844
31.2667,2.48232,-0.0148006,-0.82407,-3.20171
31.2828,2.49088,0.00881681,-0.692182,-3.11577
31.3037,2.82712,0.108565,-0.530041,-2.96547
31.325,2.80009,0.146869,-0.386262,-2.79993
31.3442,2.88111,-0.0379782,-0.345989,-2.80394
31.3629,2.8911,-0.274346,-0.382932,-2.94166
31.3859,2.27108,-0.562844,-0.479911,-3.10532
31.4049,1.77533,-0.684898,-0.514314,-3.20872
31.4263,2.06274,-0.67193,-0.530447,-3.23022
31.4427,2.2207,-0.607348,-0.446841,-3.10712
31.4642,1.8029,-0.546362,-0.345377,-2.97928
31.4848,1.68623,-0.472998,-0.234697,-2.8717
31.5051,1.9061,-0.437859,-0.140922,-2.79707
31.5209,1.95801,-0.434867,-0.0677708,-2.75052
31.5414,1.97579,-0.359272,0.0210563,-2.70764
31.5648,2.25556,-0.09741,0.226682,-2.49603
31.5931,2.59241,0.24502,0.525968,-2.07676
31.6057,2.72369,0.443647,0.720638,-1.88864
31.6238,3.00213,0.671536,0.954892,-1.6307
31.6427,3.07133,0.834338,1.16258,-1.31812
31.6634,2.99767,0.793878,1.30837,-1.13745
31.6827,3.36926,0.734018,1.31656,-1.16108
31.7021,2.76944,0.631873,1.29142,-1.1532
31.7262,2.63846,0.620252,1.21562,-1.21557
31.7491,2.42085,0.500858,1.13921,-1.15085
31.763,2.77284,0.452633,1.02564,-1.20734
31.7811,2.70438,0.424022,0.896073,-1.22953
31.807,2.19093,0.325095,0.713911,-1.28903
31.8233,2.11083,0.281065,0.596161,-1.31111
31.8408,2.44755,0.112257,0.418202,-1.33829
31.8631,2.17981,0.0504087,0.197409,-1.46385
31.8871,2.11354,0.00879189,-0.013329,-1.4672
31.9047,1.97069,-0.0313891,-0.223023,-1.53385
31.9227,2.11115,0.193283,-0.311979,-1.50983
31.9409,2.15624,0.293963,-0.310303,-1.24668
31.9631,1.96006,0.422181,-0.323457,-1.134
31.9832,2.01266,0.503982,-0.355319,-1.01446
